Datetime,Tweet Id,original_text,geo,retweet_count,reply_count,like_count,author_id,context_annotations
2022-06-16 07:21:34+00:00,1537334554310193154,"Our Kenya Malaria Youth Army members @baskamuoduor44  and  @valerie_aura  at Maanzoni lodge fir the KCM meeting teaching them the malaria youth army chant 
#ZeroMalariaYouthArmy
#zeromalariastartswithus
@ALMA_2030 @MalariaArmy @DNMPKenya @endmalaria https://t.co/yPk7KyRAAq",,0,0,1,1417411085578260496,[]
2022-06-16 07:18:22+00:00,1537333748194222080,"Pls RT. If UK #MeetTheTarget set by @GlobalFund, a UK investment of £1.8bn would avert 59 million new  #HIV, #TB &amp; #malaria by 2026. We can’t lose progress. @TrussLiz &amp; @tariqahmadbt please stand with your Commonwealth allies and #DontRiskIt, step up to #EndEpidemics. Thankyou! https://t.co/XtCJ1wrvZv",,1,0,1,309311657,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '857212714300489729', 'name': 'Liz Truss', 'description': 'Liz Truss'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '857212714300489729', 'name': 'Liz Truss', 'description': 'Liz Truss'}}]"
2022-06-16 07:14:51+00:00,1537332863372521472,Knowledge of malaria and it&amp;rsquo;s treatment with Knowledge of AM | IDR @DovePress https://t.co/CMwOLs7LkI,,0,0,0,3176216211,[]
2022-06-16 07:14:24+00:00,1537332748242722816,Ashton the Terrible died from malaria in 1363.,,0,0,0,4893877534,[]
2022-06-16 07:06:23+00:00,1537330731709566976,"Join us on @Manhica_CISM 25 years celebration #Health #malaria
https://t.co/QpqGfm6VIR https://t.co/wAXG6XBJu2",,1,0,0,1397067798950694912,[]
2022-06-16 07:05:02+00:00,1537330394546200577,As we commemorate the International #DayOfTheAfricanChild we recall the @WHO reinvigorating the fight against malaria by recommending a groundbreaking vaccine for children at risk of #malaria. read full article here 👉 https://t.co/aHzku04aMJ https://t.co/5z3aZvUYKa,,3,0,1,239311278,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2022-06-16 07:02:42+00:00,1537329805959610369,Don't forget to take your #Malaria pill!,,1,0,0,2231406062,[]
2022-06-16 07:00:21+00:00,1537329214734618624,Malaria is real so go get your PVC!!!,,1,1,3,1257097728930217985,[]
2022-06-16 07:00:20+00:00,1537329208141168640,"If UK #MeetTheTarget set by @GlobalFund a UK investment of £1.8bn would avert 59 million infections of #HIV, #TB &amp; #malaria by 2026. We can’t lose progress. 

@trussliz &amp; @tariqahmadbt please stand with your Commonwealth allies and #DontRiskIt, step up to #EndEpidemics. https://t.co/1DTVSteMEk",,0,0,0,815301469,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '857212714300489729', 'name': 'Liz Truss', 'description': 'Liz Truss'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '857212714300489729', 'name': 'Liz Truss', 'description': 'Liz Truss'}}]"
2022-06-16 07:00:16+00:00,1537329192852934656,Protecting Children: 10 Years of Seasonal Malaria Chemoprevention https://t.co/07ZawmaW4h https://t.co/AU2TNM6919,,0,0,0,930424388855435264,[]
