Datetime,Tweet Id,original_text,geo,retweet_count,reply_count,like_count,author_id,context_annotations
2022-06-02 07:39:18+00:00,1532265585656188928,"West Nile fever: How is it different from malaria? https://t.co/eGHrI2Lf3n A man from Kerala’s Thrissur reportedly succumbed to West Nile fever last week. According to Kerala’s State Health Minister, Veena George, controlling the growth of mosquitoes and carrying out source des…",,0,0,0,1500027714539081730,[]
2022-06-02 07:38:26+00:00,1532265369838174209,"Everyone reminisces qbout the good times in Johto, and I just stare blankly into the horizon as the Malaria I got from South American bug types flares up again.

Hope you guys had fun while I was slumming it in the jungle, assholes.",,0,0,3,1337237108604481536,[]
2022-06-02 07:38:03+00:00,1532265270970032129,Our #ZeroMalaria ambassador @Bonang is in @GQdotcoza telling the world how we can #DrawTheLine against this deadly disease. By coming together and uniting we're calling on leaders to act and deliver on their commitments to #EndMalaria in generation ▶️ https://t.co/U5c7tkiJ2O https://t.co/XTJ7ZJeiAv,,0,0,0,1225796293102051329,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1522913193877663744', 'name': 'Bonang Matheba'}}, {'domain': {'id': '58', 'name': 'Entertainment Personality', 'description': 'An entertainment personality in the world, like Anderson Cooper or Miranda Sings'}, 'entity': {'id': '1522913193877663744', 'name': 'Bonang Matheba'}}]"
2022-06-02 07:38:03+00:00,1532265270248624131,Our #ZeroMalaria ambassador @Bonang is in @GQdotcoza telling the world how we can #DrawTheLine against this deadly disease. By coming together and uniting we're calling on leaders to act and deliver on their commitments to #EndMalaria in generation ▶️ https://t.co/U5c7tkiJ2O https://t.co/gEfxD84kOB,,1,0,1,1225796293102051329,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1522913193877663744', 'name': 'Bonang Matheba'}}, {'domain': {'id': '58', 'name': 'Entertainment Personality', 'description': 'An entertainment personality in the world, like Anderson Cooper or Miranda Sings'}, 'entity': {'id': '1522913193877663744', 'name': 'Bonang Matheba'}}]"
2022-06-02 07:36:55+00:00,1532264985199509504,"Happening today
Rethinking #Malaria Leadership ✅

🗓Thursday, June 2, 2022 
⏰8:00-10:00 EDT / 14:00-16:00 CAT/  3.00-5.00 EAT)
Register: https://t.co/Mpi7CgFhzf https://t.co/sxedBRAfNc",,1,0,0,1255974745146867715,[]
2022-06-02 07:33:33+00:00,1532264137258160129,"Anti-malaria MAb in Kenyan Children: Status: Not yet recruiting, 
Condition Summary: Plasmodium Falciparum Infection; Malaria https://t.co/L6tlk6ahiv",,0,0,0,2527289845,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847544972781826048', 'name': 'Careers', 'description': 'Careers'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '961961812492148736', 'name': 'Recruitment', 'description': 'Recruitment'}}]"
2022-06-02 07:30:47+00:00,1532263441339142144,West Nile fever: How is it different from malaria? https://t.co/QLjF7qzEtU,,0,0,0,1248873611944812544,[]
2022-06-02 07:29:09+00:00,1532263031715012608,"The @endmalaria and @unfoundation  delegations are joining @GFadvocates colleagues to ask Germany and the other G7 countries to #FightForWhatCounts so people stop dying from malaria, TB and HIV/AIDS https://t.co/cELx52lRYx",,1,0,1,48774528,[]
2022-06-02 07:28:18+00:00,1532262817839173633,"The Global Fund needs to raise $18 billion to get back on track against #AIDS, #TB and #malaria and strengthening health systems.

The US pledge of 6 billion is only accessible if the @GlobalFund raises 12 billion.
@theglobalfight 
#FightForWhatCounts #EndAIDS2030 https://t.co/L43jhAvaiq",,3,0,2,1177211353423130625,[]
2022-06-02 07:28:02+00:00,1532262752227512321,"Why Malaria Cases Will Continue To Rise in Nigeria, By WHO https://t.co/CLH6jOneqi",,0,0,0,476667223,[]
2022-06-02 07:26:08+00:00,1532262273053499392,West Nile fever: How is it different from malaria? https://t.co/EgLmH7U1DZ,,0,0,0,4927758321,[]
2022-06-02 07:25:17+00:00,1532262060729458689,"YNaija: #DrawTheLine: Malaria campaign wins big at Africa’s largest PR awards
https://t.co/jmyyVL7PMl via @YNaija",,0,0,0,3352737683,[]
2022-06-02 07:25:10+00:00,1532262030442479617,West Nile fever: How is it different from malaria? https://t.co/bL1nLKM5R1,,0,0,0,1419883847081107462,[]
2022-06-02 07:24:55+00:00,1532261968043819009,Complications of Malaria You Should Know via https://t.co/ZfRORXZorO https://t.co/9Zyox1qnn3,,0,0,0,260647751,[]
2022-06-02 07:24:38+00:00,1532261894479831040,Somebody said you have malaria and I agree https://t.co/VR2ceK6wNx,,0,0,0,174378154,[]
2022-06-02 07:24:33+00:00,1532261872300441601,"At the #ForbesUnder30 EMEA Summit in Israel, Tolúlọpẹ́ Ògúnrẹ̀mí spoke about improving education equality to eliminating malaria, and using technology to improve the experience of Black individuals in Africa and across the world. #Under30Summit https://t.co/Sutvng7ZW5",,0,0,0,159597140,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}]"
